Event	ID	Name			Wwise Object Path	Notes
	290290980	LevelUpAbsorbPre			\Default Work Unit\UI\LevelUp-Pannels\LevelUpAbsorbPre	
	485562711	Assassin_Idle			\Default Work Unit\Menu\Spawns\Assassin\Assassin_Idle	
	577229521	UIFightClick			\Default Work Unit\UI\Clicks\UIFightClick	
	769784615	UISelectChar			\Default Work Unit\UI\Clicks\UISelectChar	
	863983762	DeathKnight_Spawn			\Default Work Unit\Menu\Spawns\DeathKnight_Spawn	
	874858215	UIRuneRemove			\Default Work Unit\UI\Clicks\UIRuneRemove	
	1074254744	MenuStop			\Default Work Unit\Menu\MenuStop	
	1312131451	UIError			\Default Work Unit\UI\Clicks\UIError	
	1440023300	UIChooseChar			\Default Work Unit\UI\Clicks\UIChooseChar	
	1505949716	Necromancer_Weapon3			\Default Work Unit\Menu\Spawns\Necromancer\Necromancer_Weapon3	
	1505949717	Necromancer_Weapon2			\Default Work Unit\Menu\Spawns\Necromancer\Necromancer_Weapon2	
	1505949718	Necromancer_Weapon1			\Default Work Unit\Menu\Spawns\Necromancer\Necromancer_Weapon1	
	2004165450	Legionnaire_Spawn			\Default Work Unit\Menu\Spawns\Legionnaire_Spawn	
	2048166989	BloodMage_Spawn			\Default Work Unit\Menu\Spawns\BloodMage_Spawn	
	2146261817	Barbarian_Weapon1			\Default Work Unit\Menu\Spawns\Barbarian\Barbarian_Weapon1	
	2146261818	Barbarian_Weapon2			\Default Work Unit\Menu\Spawns\Barbarian\Barbarian_Weapon2	
	2146261819	Barbarian_Weapon3			\Default Work Unit\Menu\Spawns\Barbarian\Barbarian_Weapon3	
	2146261820	Barbarian_Weapon4			\Default Work Unit\Menu\Spawns\Barbarian\Barbarian_Weapon4	
	2220870935	UIOptions			\Default Work Unit\UI\Clicks\UIOptions	
	2226433085	UIScreenWhoosh			\Default Work Unit\UI\Clicks\UIScreenWhoosh	
	2426212148	SFX_3D_Bonfire			\Default Work Unit\Ambient\3D_SFX\SFX_3D_Bonfire	
	2431619546	Paladin_Spawn			\Default Work Unit\Menu\Spawns\Paladin_Spawn	
	2501838063	ArcaneWeaver_Spawn			\Default Work Unit\Menu\Spawns\ArcaneWeaver_Spawn	
	2529895901	UIBlacksmith			\Default Work Unit\UI\Clicks\UIBlacksmith	
	2590342745	Barbarian_Spawn			\Default Work Unit\Menu\Spawns\Barbarian\Barbarian_Spawn	
	2657456088	Elementalist_Spawn			\Default Work Unit\Menu\Spawns\Elementalist_Spawn	
	2738363245	UISubmenuAppear			\Default Work Unit\UI\Clicks\UISubmenuAppear	
	2933303664	HoundMaster_Weapon2			\Default Work Unit\Menu\Spawns\HoundMaster\HoundMaster_Weapon2	
	2933303665	HoundMaster_Weapon3			\Default Work Unit\Menu\Spawns\HoundMaster\HoundMaster_Weapon3	
	2933303667	HoundMaster_Weapon1			\Default Work Unit\Menu\Spawns\HoundMaster\HoundMaster_Weapon1	
	2933303670	HoundMaster_Weapon4			\Default Work Unit\Menu\Spawns\HoundMaster\HoundMaster_Weapon4	
	3015969337	UIReroll			\Default Work Unit\UI\Clicks\UIReroll	
	3030481697	UIClose			\Default Work Unit\UI\Clicks\UIClose	
	3096654377	Sentinel_Spawn			\Default Work Unit\Menu\Spawns\Sentinel_Spawn	
	3241156723	HoundMaster_Spawn			\Default Work Unit\Menu\Spawns\HoundMaster\HoundMaster_Spawn	
	3344707655	LevelUpPannelAppear			\Default Work Unit\UI\LevelUp-Pannels\LevelUpPannelAppear	
	3365125475	Spellbreaker_Spawn			\Default Work Unit\Menu\Spawns\Spellbreaker_Spawn	
	3405855616	Beastmaster_Spawn			\Default Work Unit\Menu\Spawns\Beastmaster_Spawn	
	3508088636	defaultWarning			\Default Work Unit\UI\Clicks\defaultWarning	
	3556530939	LevelUpPannelDisappear			\Default Work Unit\UI\LevelUp-Pannels\LevelUpPannelDisappear	
	3647089368	UICheckbox			\Default Work Unit\UI\Clicks\UICheckbox	
	3658588233	SFX_3D_TorchStick			\Default Work Unit\Ambient\3D_SFX\SFX_3D_TorchStick	
	3690797171	Assassin_Weapon4			\Default Work Unit\Menu\Spawns\Assassin\Assassin_Weapon4	
	3690797172	Assassin_Weapon3			\Default Work Unit\Menu\Spawns\Assassin\Assassin_Weapon3	
	3690797173	Assassin_Weapon2			\Default Work Unit\Menu\Spawns\Assassin\Assassin_Weapon2	
	3690797174	Assassin_Weapon1			\Default Work Unit\Menu\Spawns\Assassin\Assassin_Weapon1	
	3711598968	MenuClick			\Default Work Unit\UI\Clicks\MenuClick	
	3779992502	Necromancer_Spawn			\Default Work Unit\Menu\Spawns\Necromancer\Necromancer_Spawn	
	3829525017	LevelUpSkillSelect			\Default Work Unit\UI\Clicks\LevelUpSkillSelect	
	3885072173	Rogue_Spawn			\Default Work Unit\Menu\Spawns\Assassin\Rogue_Spawn	
	4013684185	UIRuneEquip			\Default Work Unit\UI\Clicks\UIRuneEquip	
	4222785659	Pyromancer_Spawn			\Default Work Unit\Menu\Spawns\Pyromancer_Spawn	

Effect plug-ins	ID	Name	Type				Notes
	917486033	Assassin_Spawn_Foley_Hi_3	Y:\Documents\GitHub\soulstone_wwise\Rogue-Knockout-WwiseProject\.cache\Windows\SFX\Assassin_Spawn_Foley_Hi_3_7AA6820A.wem		\Actor-Mixer Hierarchy\Default Work Unit\Menu\Char-Spawns\Assassin\Assassin-Spawn\Body\High\Assassin_Spawn_Foley_Hi_3		28788
	929453876	Assassin_Spawn_Foley_Low_3	Y:\Documents\GitHub\soulstone_wwise\Rogue-Knockout-WwiseProject\.cache\Windows\SFX\Assassin_Spawn_Foley_Low_3_7AA6820A.wem		\Actor-Mixer Hierarchy\Default Work Unit\Menu\Char-Spawns\Assassin\Assassin-Spawn\Body\Low\Assassin_Spawn_Foley_Low_3		27898
	935338142	Spellbreaker_Spawn_Foley_3	Y:\Documents\GitHub\soulstone_wwise\Rogue-Knockout-WwiseProject\.cache\Windows\SFX\Spellbreaker_Spawn_Foley_3_7AA6820A.wem		\Actor-Mixer Hierarchy\Default Work Unit\Menu\Char-Spawns\Spellbreaker\Foley\Armor\Spellbreaker_Spawn_Foley_3		41219
	949153500	TorchStick-New_3	Y:\Documents\GitHub\soulstone_wwise\Rogue-Knockout-WwiseProject\.cache\Windows\SFX\TorchStick-New_3_C4C0C7DD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Ambient\3DAmbience\TorchStick-New\TorchStick-New_3		327212
	961391878	Paladin_Spawn_Foley_3	Y:\Documents\GitHub\soulstone_wwise\Rogue-Knockout-WwiseProject\.cache\Windows\SFX\Paladin_Spawn_Foley_3_7AA6820A.wem		\Actor-Mixer Hierarchy\Default Work Unit\Menu\Char-Spawns\Paladin\Foley\Paladin_Spawn_Foley_3		37043
	970470806	Player-Skills-Lightningbolt_1	Y:\Documents\GitHub\soulstone_wwise\Rogue-Knockout-WwiseProject\.cache\Windows\SFX\Player-Skills-Lightningbolt_1_7AA6820A.wem		\Actor-Mixer Hierarchy\Default Work Unit\Skills\Lightningbolt\Lightningbolt-Cast\Player-Skills-Lightningbolt_1		31626
	971456709	HoundMaster-Weapons-Dog-1	Y:\Documents\GitHub\soulstone_wwise\Rogue-Knockout-WwiseProject\.cache\Windows\SFX\HoundMaster-Weapons-Dog-1_7AA6820A.wem		\Actor-Mixer Hierarchy\Default Work Unit\Menu\Char-Spawns\HoundMaster\HoundMaster-Weapons\HoundMaster-Weapons-Dog-1		23400
	977495565	UI-MainClick	Y:\Documents\GitHub\soulstone_wwise\Rogue-Knockout-WwiseProject\.cache\Windows\SFX\UI_01_MainClick_V2_CBB5447E.wem		\Actor-Mixer Hierarchy\Default Work Unit\UI\UI-MainClick		1742
	978723071	Assassin_Spawn_Foley_Hi_2	Y:\Documents\GitHub\soulstone_wwise\Rogue-Knockout-WwiseProject\.cache\Windows\SFX\Assassin_Spawn_Foley_Hi_2_7AA6820A.wem		\Actor-Mixer Hierarchy\Default Work Unit\Menu\Char-Spawns\Assassin\Assassin-Spawn\Body\High\Assassin_Spawn_Foley_Hi_2		26042
	981151273	Necro-Menu-Spawn	Y:\Documents\GitHub\soulstone_wwise\Rogue-Knockout-WwiseProject\.cache\Windows\SFX\Necro-Menu-Spawn_7AA6820A.wem		\Actor-Mixer Hierarchy\Default Work Unit\Menu\Char-Spawns\Necromancer\Necro-Spawn\Necro-Menu-Spawn		50723
	987391960	Barbarian_Spawn_Voice_moreEcho_4	Y:\Documents\GitHub\soulstone_wwise\Rogue-Knockout-WwiseProject\.cache\Windows\SFX\Barbarian_Spawn_Voice_moreEcho_4_7AA6820A.wem		\Actor-Mixer Hierarchy\Default Work Unit\Menu\Char-Spawns\Barbarian\Barbarian-Spawn\Barbarian-Spawn-VX\Barbarian_Spawn_Voice_moreEcho_4		51702
	988657695	Necro-Menu-Weapon-VX_4	Y:\Documents\GitHub\soulstone_wwise\Rogue-Knockout-WwiseProject\.cache\Windows\SFX\Necro-Menu-Weapon-VX_4_7AA6820A.wem		\Actor-Mixer Hierarchy\Default Work Unit\Menu\Char-Spawns\Necromancer\Necro-Weapons\Necro-Weapon\Necro-Weapon-VX\Necro-Menu-Weapon-VX_4		41208
	991239646	Legionnaire_Spawn_Foley_2	Y:\Documents\GitHub\soulstone_wwise\Rogue-Knockout-WwiseProject\.cache\Windows\SFX\Legionnaire_Spawn_Foley_2_7AA6820A.wem		\Actor-Mixer Hierarchy\Default Work Unit\Menu\Char-Spawns\Legionnaire\Spawn_Foley\Legionnaire_Spawn_Foley_2		48689
	995757046	Menu-Assassin-Weapon-3	Y:\Documents\GitHub\soulstone_wwise\Rogue-Knockout-WwiseProject\.cache\Windows\SFX\Menu-Assassin-Weapon-1_7AA6820A.wem		\Actor-Mixer Hierarchy\Default Work Unit\Menu\Char-Spawns\Assassin\Assassin-Weapons\Assassin-Weapons\Menu-Assassin-Weapon-3		36674
	1001793991	Player-VX-Spawn_5	Y:\Documents\GitHub\soulstone_wwise\Rogue-Knockout-WwiseProject\.cache\Windows\SFX\Player-VX-Spawn_5_7AA6820A.wem		\Actor-Mixer Hierarchy\Default Work Unit\Menu\Char-Spawns\Spellbreaker\Spellbreaker_Spawn_Voice\Player-VX-Spawn_5		10451
	1008221904	Necro-Menu-Weapon-2	Y:\Documents\GitHub\soulstone_wwise\Rogue-Knockout-WwiseProject\.cache\Windows\SFX\Necro-Menu-Weapon-2_7AA6820A.wem		\Actor-Mixer Hierarchy\Default Work Unit\Menu\Char-Spawns\Necromancer\Necro-Weapons\Necro-Weapon\Necro-Menu-Weapon-2		47944
	1017546468	Barbarian-Menu-Weapon-1	Y:\Documents\GitHub\soulstone_wwise\Rogue-Knockout-WwiseProject\.cache\Windows\SFX\Barbarian-Menu-Weapon-1_7AA6820A.wem		\Actor-Mixer Hierarchy\Default Work Unit\Menu\Char-Spawns\Barbarian\Barbarian-Weapons\Barbarian-Weapons\Barbarian-Menu-Weapon-1		29680
	1023310685	ElectricalDischarge_2	Y:\Documents\GitHub\soulstone_wwise\Rogue-Knockout-WwiseProject\.cache\Windows\SFX\ElectricalDischarge_2_7AA6820A.wem		\Actor-Mixer Hierarchy\Default Work Unit\Skills\ElectricalDischarge\ElectricalDischarge_Cast\ElectricalDischarge_2		20588
	1032234714	Menu-Assassin-Weapon-VX_1	Y:\Documents\GitHub\soulstone_wwise\Rogue-Knockout-WwiseProject\.cache\Windows\SFX\Menu-Assassin-Weapon-VX_1_7AA6820A.wem		\Actor-Mixer Hierarchy\Default Work Unit\Menu\Char-Spawns\Assassin\Assassin-Weapons\Assassin-Weapons-VX\Menu-Assassin-Weapon-VX_1		11785
	1068170925	Barbarian-Menu-Weapon-4	Y:\Documents\GitHub\soulstone_wwise\Rogue-Knockout-WwiseProject\.cache\Windows\SFX\Barbarian-Menu-Weapon-4_7AA6820A.wem		\Actor-Mixer Hierarchy\Default Work Unit\Menu\Char-Spawns\Barbarian\Barbarian-Weapons\Barbarian-Weapons\Barbarian-Menu-Weapon-4		35693
	1071141841	LightBeam-Cast_1	Y:\Documents\GitHub\soulstone_wwise\Rogue-Knockout-WwiseProject\.cache\Windows\SFX\LightBeam-Cast_1_7AA6820A.wem		\Actor-Mixer Hierarchy\Default Work Unit\Menu\Char-Spawns\Elementalist\Spawn_Magic_2\LightBeam-Cast_1		37428
	1071243049	DeathKnight_Spawn_Hi_1	Y:\Documents\GitHub\soulstone_wwise\Rogue-Knockout-WwiseProject\.cache\Windows\SFX\DeathKnight_Spawn_Hi_1_7AA6820A.wem		\Actor-Mixer Hierarchy\Default Work Unit\Menu\Char-Spawns\DeathKnight\Spawn_Foley\Spawn_High\DeathKnight_Spawn_Hi_1		45047
	1072787826	Menu-Rune-Remove	Y:\Documents\GitHub\soulstone_wwise\Rogue-Knockout-WwiseProject\.cache\Windows\SFX\Menu-Rune-Remove_7AA6820A.wem		\Actor-Mixer Hierarchy\Default Work Unit\UI\Menu-Rune-Remove		27222

